dataset,attr_to_inst,best_node.kurtosis,best_node.mean,best_node.sd,best_node.skewness,c1,c2,can_cor.kurtosis,can_cor.mean,can_cor.sd,can_cor.skewness,cat_to_num,cls_coef,cohesiveness.kurtosis,cohesiveness.mean,cohesiveness.sd,cohesiveness.skewness,conceptvar.kurtosis,conceptvar.mean,conceptvar.sd,conceptvar.skewness,cor.kurtosis,cor.mean,cor.sd,cor.skewness,cov.kurtosis,cov.mean,cov.sd,cov.skewness,density,eigenvalues.kurtosis,eigenvalues.mean,eigenvalues.sd,eigenvalues.skewness,elite_nn.kurtosis,elite_nn.mean,elite_nn.sd,elite_nn.skewness,f1.kurtosis,f1.mean,f1.sd,f1.skewness,f1v.kurtosis,f1v.mean,f1v.sd,f1v.skewness,f2.kurtosis,f2.mean,f2.sd,f2.skewness,f3.kurtosis,f3.mean,f3.sd,f3.skewness,f4.kurtosis,f4.mean,f4.sd,f4.skewness,freq_class.kurtosis,freq_class.mean,freq_class.sd,freq_class.skewness,g_mean.kurtosis,g_mean.mean,g_mean.sd,g_mean.skewness,gravity,h_mean.kurtosis,h_mean.mean,h_mean.sd,h_mean.skewness,hubs.kurtosis,hubs.mean,hubs.sd,hubs.skewness,impconceptvar.kurtosis,impconceptvar.mean,impconceptvar.sd,impconceptvar.skewness,inst_to_attr,iq_range.kurtosis,iq_range.mean,iq_range.sd,iq_range.skewness,kurtosis.kurtosis,kurtosis.mean,kurtosis.sd,kurtosis.skewness,l1.kurtosis,l1.mean,l1.sd,l1.skewness,l2.kurtosis,l2.mean,l2.sd,l2.skewness,l3.kurtosis,l3.mean,l3.sd,l3.skewness,leaves,leaves_branch.kurtosis,leaves_branch.mean,leaves_branch.sd,leaves_branch.skewness,leaves_corrob.kurtosis,leaves_corrob.mean,leaves_corrob.sd,leaves_corrob.skewness,leaves_homo.kurtosis,leaves_homo.mean,leaves_homo.sd,leaves_homo.skewness,leaves_per_class.kurtosis,leaves_per_class.mean,leaves_per_class.sd,leaves_per_class.skewness,lh_trace,linear_discr.kurtosis,linear_discr.mean,linear_discr.sd,linear_discr.skewness,lsc,mad.kurtosis,mad.mean,mad.sd,mad.skewness,max.kurtosis,max.mean,max.sd,max.skewness,mean.kurtosis,mean.mean,mean.sd,mean.skewness,median.kurtosis,median.mean,median.sd,median.skewness,min.kurtosis,min.mean,min.sd,min.skewness,n1,n2.kurtosis,n2.mean,n2.sd,n2.skewness,n3.kurtosis,n3.mean,n3.sd,n3.skewness,n4.kurtosis,n4.mean,n4.sd,n4.skewness,naive_bayes.kurtosis,naive_bayes.mean,naive_bayes.sd,naive_bayes.skewness,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.kurtosis,nodes_per_level.mean,nodes_per_level.sd,nodes_per_level.skewness,nodes_repeated.kurtosis,nodes_repeated.mean,nodes_repeated.sd,nodes_repeated.skewness,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,num_to_cat,one_itemset.kurtosis,one_itemset.mean,one_itemset.sd,one_itemset.skewness,one_nn.kurtosis,one_nn.mean,one_nn.sd,one_nn.skewness,p_trace,random_node.kurtosis,random_node.mean,random_node.sd,random_node.skewness,range.kurtosis,range.mean,range.sd,range.skewness,roy_root,sd.kurtosis,sd.mean,sd.sd,sd.skewness,sd_ratio,skewness.kurtosis,skewness.mean,skewness.sd,skewness.skewness,sparsity.kurtosis,sparsity.mean,sparsity.sd,sparsity.skewness,t1.kurtosis,t1.mean,t1.sd,t1.skewness,t2,t3,t4,t_mean.kurtosis,t_mean.mean,t_mean.sd,t_mean.skewness,tree_depth.kurtosis,tree_depth.mean,tree_depth.sd,tree_depth.skewness,tree_imbalance.kurtosis,tree_imbalance.mean,tree_imbalance.sd,tree_imbalance.skewness,tree_shape.kurtosis,tree_shape.mean,tree_shape.sd,tree_shape.skewness,two_itemset.kurtosis,two_itemset.mean,two_itemset.sd,two_itemset.skewness,var.kurtosis,var.mean,var.sd,var.skewness,var_importance.kurtosis,var_importance.mean,var_importance.sd,var_importance.skewness,w_lambda,wg_dist.kurtosis,wg_dist.mean,wg_dist.sd,wg_dist.skewness,worst_node.kurtosis,worst_node.mean,worst_node.sd,worst_node.skewness
gst_pred,0.0,0.3214529925369642,0.8860339279722885,0.008657174829484053,0.6225916351057549,0.4245072439813805,0.7777283771741481,0.9999999999666667,0.7369294359743188,0.0,0.0,0.0,0.971180585112867,0.00011554434418549273,0.9999999999999847,0.9999999999999085,0.8327790507197389,0.08752926317036533,0.33015974932153697,0.8801888914983336,0.2549351221299737,0.0657808497240639,0.11927072040362095,0.43289055595016396,0.3526177105895501,0.05082673378791935,2.430113074557425e-06,7.966491534753273e-06,0.22808833625078953,0.9075165686597232,0.05271463284892262,8.211246610884449e-07,4.744499794174487e-07,0.3000406584042803,0.9513935409848542,0.9485182664338833,0.04473343527019626,0.022522365750946977,0.3257180030010466,0.9580289806558455,0.493247347332675,0.4218855205825457,0.9999999999666667,0.07045556583114448,0.0,0.0,0.9999999999666667,5.269999999473e-17,0.0,0.0,0.9999999999666667,0.12227299465528724,0.0,0.0,0.9999999999666667,0.12619999998738002,0.0,0.0,0.0,0.0,0.75913018762434,2.269991464832092e-06,0.013406434315117769,0.0,0.0,0.05116753634684017,0.0015800930702064852,0.018288712045973404,0.0,0.0,0.06014582972000236,0.00021142417969014562,0.9401822926098804,0.013613954057054152,0.9606348694657723,0.08167094725514518,0.6517601457408417,0.9999999999999359,0.25375979030219664,0.9999999999999115,0.061155381070076606,0.002832307630706047,0.003954053407094709,0.25316459461181107,0.08808558156918193,0.9999999999999651,0.9999999999999825,0.5243601542246956,0.9999999999666667,0.17255496576096754,0.0,0.0,0.9999999999666667,0.09404586656459556,0.0,0.0,0.9999999999666667,0.044208607523643334,0.0,0.0,0.7305458768872554,0.6275909899966847,0.9521378357826047,0.9607224187819748,0.8825518973847042,0.9999999999998405,0.0012790541596084672,0.05559106858109512,0.9999999999959401,0.28882722490530527,0.3493041134275284,0.22796324589074762,0.5383565130308084,0.0,0.0,0.04878174914641808,2.269910111559582e-05,0.022974549182903353,0.5560664974040173,0.9197906539393297,0.012602012486179775,0.9468366280162012,0.9707034759326797,0.07155786430645998,0.0032719822795774845,0.004641470302732644,0.2652784559049524,0.09868407549840492,0.00039993792380015226,0.00021251639997857676,0.5939237626775405,0.07391544777540589,0.0016452161353709871,0.001779715646121927,0.3632496168095307,0.08041559840942944,0.001641188965653799,0.0016705697621266123,0.3523870799871411,0.10851577049044835,0.0743657831540854,0.0021444034029880206,0.0,0.12979905594333138,0.04374686333614532,0.3078984091918369,0.6813193428149634,0.48413134190820495,0.01089126747349086,0.11345664590788505,0.41594589767408613,0.10198182968375809,0.05148979298368237,0.18938999992086206,0.49261861435959564,0.22121736323191848,0.3144673691496498,0.9422636845662182,0.009984659575129864,0.7405660153364724,0.7305458768872554,0.2725083422189947,0.1132597471882329,0.5699021476796836,0.4039993221817224,0.40782934889555505,0.721724776988708,0.35735116584918164,0.2931861804219835,0.9999999999982819,0.635747291410829,0.06418918918916751,0.1999999999995,0.0,0.0,0.04123306456877033,0.0,0.999999999999996,0.0,0.07482993197276366,0.013968775677895319,0.0,0.007560143104442233,0.28032419795251223,0.6741413807369014,0.11771500695907756,0.2632074974944796,0.6988108106219431,0.026090433315527906,0.5459590242917276,0.5614641983361757,0.2172211350043041,0.7640525298336012,0.0015798440348775448,0.6636403381069148,0.09772625489249478,0.0004039358525055729,0.00021309185263148687,0.5928250746193375,0.022974549182903353,0.07617438253328869,0.0017671613962376889,0.000890325029950097,0.2994347878437522,0.0,0.22838447341860507,0.9999999999945461,0.9999999999979303,0.419314664045797,0.013949386758099452,0.4124191116920923,0.9251023079467146,0.19373277107760747,0.6560075567445773,0.0009531694065777186,0.0405264349904075,0.8081588868085255,0.0,0.0,0.08546543280986768,0.0708768131366949,0.0016862469565672423,0.0016798644081856674,0.35309012692129127,0.8743256776671887,0.9504772674584665,0.9607596108188448,0.8934830759909216,0.9999999999948826,0.002818372732398772,0.3413136723602344,0.9999999999791047,0.9999999999995203,0.0,0.14760855680988125,0.9999999999921239,0.005227454679538727,0.4597723594229439,0.8911722630291173,0.2827860040987699,0.0999390483727185,8.211246610884449e-07,4.696659078509297e-07,0.32773386947016825,0.035015051336034934,0.22452084793653987,0.37854101027413,0.17900349422562611,0.4385358015635756,0.01337901314287065,0.08380005386044992,0.34644725580945074,0.48485752644510477,0.2591528210006217,0.7883660682373185,0.004887165412771168,0.6480378091304713
poker-8-9_vs_6.dat,0.030920059861396714,0.12328767123100019,0.9543446489678545,0.011868666337301952,0.5008328261861318,0.0384899609814596,0.9866737832569917,0.0,0.008082589088789876,0.0,0.0,0.0,0.33974442222432605,0.0002852177490373357,0.05881513432524548,0.01909007550717515,0.8314652511937016,0.6709620067158935,0.020977364289482856,0.1359168618482904,0.8078406362450921,0.0043828504809026,0.19116187807260365,0.40364648773034284,0.13110227078827597,0.00032361849831019797,1.5130772280416002e-09,5.61177440599353e-10,0.023118297219900778,0.9996069371697489,0.01138327726039746,2.5400002166598142e-11,4.8665907188470305e-12,0.1679992163883928,0.15572025435869868,0.9512286493563347,0.11142864179352888,0.31758871689622675,0.07354321447765616,0.9997007027554342,0.0032363685422822095,0.7142557043149287,0.0,0.999999999879446,0.0,0.0,0.0,0.9999999999,0.0,0.0,0.0,0.99999999989887,0.0,0.0,0.0,0.9999999999,0.0,0.0,0.0,0.0,0.9845031158852166,1.6179939163428745e-06,1.550569893467039e-07,4.7469301313240684e-05,7.549771017049916e-06,0.051214303906115456,1.4316315917778965e-06,0.004962886539851176,0.000880095848061993,9.352231737147169e-05,0.06025753450395396,0.03783575869103105,0.971738725842355,0.2617967388681462,0.7895059662137818,0.5718684777344826,0.007417702663505333,0.030210278781323523,0.7679582908598563,0.12663936680574056,0.0003152880678492885,4.8799294703439e-05,9.54869100239889e-06,0.017742874163146315,0.005590233975776858,0.0,1.4679721264603117e-05,0.2895004426889677,0.0,0.08624877112964048,0.0,0.0,0.0,0.048035915121198355,0.0,0.0,0.0,0.04560371686316565,0.0,0.0,0.04994192799070268,0.24095111639270514,0.38368594570394754,0.33428193352141494,0.38622138355745167,0.0198609143340545,0.06196030892920268,0.07086075492857877,0.10574176941137904,0.013382363714810325,8.321142958689557e-08,8.690326818189522e-09,0.07372508585189333,0.0,0.0,0.5755896558151138,2.269910111559582e-05,5.925839275349749e-05,0.12328767123100019,0.9622642143353906,0.017090313341884714,0.6401363973303156,0.8595113231857259,0.004937952381855418,5.747430598619802e-05,1.2599303958180712e-05,0.02820717290225474,0.004938839897467332,5.5467864480644465e-06,4.656477548975702e-07,0.42528698803803877,0.0,0.00024585068652348486,6.423949987484678e-06,0.14378489934895303,0.0055032098825211475,0.00023520977715097146,6.354085520817781e-06,0.12051210851010359,0.0,0.07818720953495986,0.0,0.2385780919567484,0.010463272565613623,0.04793232487197379,0.5807212940699843,0.2765392774270402,0.33102262020748036,0.14759807542753356,0.009052342823265086,0.11988647850002132,0.38359597977863535,0.07350160640595253,0.136387687514438,0.421214580994489,0.26651540640678606,0.13596034344327412,0.9774733690539372,0.01226907065019427,0.5609304141263635,0.04994192799070268,0.04260127206294564,0.1382352283836936,0.3950995652428051,0.07333117653600633,0.04790302770905554,0.27885204483616666,0.05630390501222769,0.03358925143950711,0.05387604607729114,0.2093965278817477,0.02364864864864066,0.0,0.0,0.0,0.0,0.0,0.05440727038764656,0.0,0.0340136054421653,0.0,0.0,0.0011003776806818534,0.2564826701051358,0.19124565743750147,0.06439572995584465,0.24743471860593816,0.9563684862280085,0.03404019505372904,0.6121528796048952,0.0008262265429976404,0.12328767123100019,0.9848261297112098,0.028531214026201016,0.49996568977705413,0.004937952267464284,4.8707139780831535e-06,4.661069024639382e-07,0.42524853279914543,5.925839275349749e-05,0.0,2.999289706787077e-05,2.5226207094675993e-06,0.05315810758233731,0.0,0.03564688743635659,0.097220393364521,0.0007553900864066376,0.45219149771788836,0.009383245267208021,0.34915637545835443,0.35291884259880196,0.14646221704074613,0.15338236122643606,0.0071285097257913115,0.02863520411474642,0.37763137485092907,0.008319841674722174,0.012663437359897398,0.6982035927296755,0.0,0.00026354980419290906,6.4719990560941824e-06,0.1360893769578012,0.3338222776384766,0.36732004186675593,0.336290236694859,0.3216854726581389,0.06314721046787868,0.18976145868091138,0.47768747565065206,0.27718127420340294,0.029255217168829492,0.16388056669068385,0.6096338961655324,0.1572437935077204,0.002442609228939211,0.4065025637324328,0.21683969724410768,0.22973438573943292,0.0,2.5400002166598142e-11,3.1982932251695425e-12,0.03304189858124121,0.0026719839527251247,0.49821937349295803,0.13956295972656005,0.024255639109257605,0.9991737733567536,0.01967336883284037,0.08789802125656161,0.09164331013897307,0.48583630118653337,0.12328767123100019,0.9862970427782601,0.02128719825757787,0.5008328261861318
kr-vs-k-zero-one_vs_draw.dat,0.006276183641465472,0.12350608995245803,0.8913845267261409,0.006136264811058936,0.5005754215876499,0.15793630908755427,0.9370717112013093,0.0,0.6749091264331498,0.0,0.0,0.030303030302938475,0.6557368035209837,0.000689580926169022,0.06723477786165236,0.03274656800150648,0.8489105202953049,0.28990585172048045,0.1126388997276784,0.439304769775017,0.5098044422760423,0.053093990093831395,0.17407866891980106,0.303981053350926,0.2530089796372364,0.04497047826664723,4.7604520219340724e-11,6.819565283058737e-11,0.21348747444329058,0.9931430129479244,0.05088033484431352,1.8722350307797424e-12,8.348663711412005e-13,0.29660671105498476,0.17086137484157565,0.0,0.15020979415872515,0.584652762038628,0.21512175304012884,0.9914065681318753,0.08575127788246345,0.5306600480595224,0.0,0.0397683076915396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34462497825861704,0.0,0.0,0.0,0.08686659799131334,0.0,0.0,0.0,0.0,0.9281652591879767,1.5319942397016587e-06,0.03537919278609997,5.323070512135165e-06,4.785881993179863e-06,0.22001074172274138,3.0903343935183295e-06,0.03893860542764658,0.00010657495112641242,7.583531176126608e-05,0.22413691453341877,0.0059963114565624075,0.9473128192579247,0.17029845173562116,0.9013455997691341,0.24193354378623944,0.01995138073510299,0.05365052017126592,0.4819158104365,0.4228096087884582,0.029809700620103803,3.954635187278189e-06,4.571616380780491e-06,0.1775332258477101,0.03932134871265355,0.0012894025133240038,0.0005328616553249276,0.3582655819801351,0.0,0.042688437363160914,0.0,0.0,0.0,0.01868780963305083,0.0,0.0,0.0,0.2876005211058189,0.0,0.0,0.04878048780487238,0.23335040717402739,0.5159662431754638,0.7178264542353283,0.6435207767101464,0.05907827301017212,0.06341463467060084,0.17634091286657982,0.22328265758587432,0.038739976250357626,2.413924426629988e-06,5.334752729614752e-07,0.1771689939278415,0.0,0.0,0.40159767451675066,2.269910111559582e-05,0.01633484652587539,0.25805352252270847,0.9768019631280459,0.04642753777117162,0.5344138418407874,0.842747275902043,0.0374472552936156,6.842179284071192e-06,7.469045185078037e-06,0.194135944734582,0.03965003829247832,9.754116898401624e-07,2.1195709215652212e-07,0.5268337365206288,0.03617440318152481,0.0002151240832894392,3.529254319586908e-06,0.2977976067751422,0.04090309549126318,0.0002005470169044254,4.155530021720717e-06,0.28269487993291026,0.028568912744830036,0.07766225720585619,3.5717845196569346e-05,0.3520465524553886,0.03748449095989735,0.38963902971105824,0.20780632488904038,0.30854489708291016,0.7515930741065641,0.06502082304736731,0.020388836783267056,0.17951214213974567,0.2540915289906345,0.03612801283932854,0.25950411153442154,0.5711336176610503,0.18297830775130983,0.41655620932942933,0.6441349284936224,0.4403344827308837,0.7691453241507832,0.04878048780487238,0.019738154001017118,0.06357143276123257,0.5957784232843526,0.03426914457880364,0.02363304353644931,0.5827020975741846,0.1132793567319653,0.013862230748547158,0.01789590492145085,0.2601102278339231,0.010135135135131711,0.0,0.012499999999994793,0.0,0.012958963927722758,0.0,0.11134791700176891,0.0,0.010204081632649591,0.013968775677895319,0.00602409638553854,0.0082124591606585,0.2944801034732527,0.2181377749490514,0.11128081646745906,0.19712428230129728,0.9189349321840717,0.10212689586731885,0.5939420578789435,0.47632569616264075,0.12350608995245803,0.9296157454862654,0.014751032649348825,0.49970869557836195,0.0424530358385496,8.808898816947397e-07,1.7940463038090404e-07,0.5313805009486962,0.01633484652587539,0.03715578393525707,6.029976891416385e-06,9.777935093135411e-07,0.2251383445385767,0.0,0.06994651235771944,0.19820879647258408,0.020434274571841438,0.36617383695617023,0.012066930645847043,0.356618598056255,0.24965397568731987,0.19729736658844432,0.3621867867359496,0.0032718660222268866,0.03322340787146367,0.6011886039910302,0.009037382392621389,0.010143736333038987,0.5209580839485962,0.037195854428269455,0.00022975939187149408,3.6407203282441346e-06,0.2940588763701552,0.26734491191588605,0.5059694574398328,0.7015038721454337,0.6223935006401118,0.13330935712783795,0.08114123931355467,0.4293196591042441,0.42561823509664737,0.025548562084735923,0.15384214430296358,0.6697685249099412,0.15433926352039143,0.006432540525065269,0.4568050898218611,0.25055040566662,0.27167420006631593,0.041628271058012485,1.8722350307797424e-12,6.13785088085768e-13,0.22303495606118062,0.029193128396154646,0.23538190463984252,0.3174694934049158,0.15981792584179572,0.5236743037371105,0.03123725915186569,0.1388778645261481,0.1131293797549846,0.40979972063573517,0.12350608995245803,0.936438600678018,0.011005776207851866,0.5005754215876499
kr-vs-k-zero_vs_eight.dat,0.017058244926544903,0.2172211350043041,0.9489188295724997,0.011253403818229826,0.664768850226371,0.04982769645739968,0.9824962421404374,0.0,0.392185779408711,0.0,0.0,0.030303030302938475,0.3130584689793083,0.0006614962503870373,0.0368116931501908,0.024516426541180806,0.8470638685477793,0.6055570298736356,0.03409755742315543,0.16232492713719462,0.7637605145593688,0.09802696337405369,0.13562137726157136,0.2682754989961439,0.34310286802756507,0.0037621344001791926,2.67418916300796e-11,1.1103290581330492e-11,0.05845548168411138,0.9937093750756907,0.019589081758258315,1.796314730861197e-12,5.889956944530565e-13,0.21020165402321803,0.31992658328312573,0.08444302317965693,0.9274057409468933,0.7348698545104524,0.13710284702835582,0.9959435781550274,0.02355856393176274,0.6368764543788216,0.0,0.08852036584000172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7118489279813535,0.0,0.0,0.0,0.03698630099630137,0.0,0.0,0.0,0.0,0.9796777752708137,2.269991464832092e-06,0.04435560223126485,4.707464648289814e-06,4.260333324307741e-06,0.23323769223457894,1.316461360378593e-06,0.04627832428307501,9.562015976548405e-05,6.859666788744257e-05,0.2353042844790348,0.004003009864981396,0.9094678035324074,0.25920301191936684,0.9147420259086309,0.5146570766654701,0.005347949870845708,0.020751017274004004,0.7261420373284125,0.2104805944818263,0.04540431374071968,4.520855628418041e-06,4.843364109899727e-06,0.20327302730310623,0.35832171017786096,0.0028817603909805137,0.0027186335419269137,0.7555448070061923,0.0,0.059517716945178004,0.0,0.0,0.0,0.009771690816061126,0.0,0.0,0.0,0.05195075368837308,0.0,0.0,0.01974448315911501,0.21348403982719433,0.3146224754732905,0.3985996684202829,0.5114146485431199,0.022975213372138766,0.14703832867555902,0.2569699319390829,0.13069567548918642,0.01966083250565278,2.6912450526062475e-08,3.83524104676192e-09,0.11490113978771209,0.0,0.0,0.999999999761987,2.3380074149063696e-05,0.0038812646614009663,0.9013454292100251,0.9600563309697492,0.1501898434827808,0.062075482655856086,0.7086158455479388,0.04910989375043273,5.473743427256954e-06,6.117014438459917e-06,0.21429116247932728,0.03965003829247832,9.754116898401624e-07,2.1195709215652212e-07,0.5268337365206288,0.04323793449096065,0.00021468960143727268,3.140021045677129e-06,0.30440102872200087,0.047238349620720606,0.00020015667051036666,3.4892857625029025e-06,0.2875804925078116,0.028568912744830036,0.07766225720585619,3.5717845196569346e-05,0.3520465524553886,0.01998604957749903,0.2313028871086334,0.19264864655483044,0.3021090355668307,0.6730497984332925,0.14509312242771108,0.009207350949327151,0.120905745563815,0.38031361480087555,0.06312003462668407,0.15704500814866335,0.4507229798341096,0.2461643373184533,0.3145792191921891,0.7954863407948131,0.4827298478774201,0.4501263793907559,0.01974448315911501,0.008419778728482668,0.05294848086835288,0.4837607562129017,0.01725439447208243,0.011975756914444604,0.0,0.09810956910571075,0.004429351842606114,0.011343249701790408,0.323284929087642,0.010135135135131711,0.0,0.012499999999994793,0.0,0.012958963927722758,0.0,0.053401962361267284,0.0,0.010204081632649591,0.013147082990960299,0.00602409638553854,0.008095505891471037,0.3324775368413696,0.3037257572765661,0.10276499541328031,0.8200517567143323,0.9407626808268209,0.16660840814974892,0.1182795666743189,0.17643338335252848,0.2172211350043041,0.9800681724060663,0.0270521778720903,0.6636403381069148,0.0424530358385496,8.808898816947397e-07,1.7940463038090404e-07,0.5313805009486962,0.0038812646614009663,0.03309316909626042,5.748345459472219e-06,9.792292538235138e-07,0.21201676503055758,0.0,0.28292644642496045,0.2254062060213254,0.03923351085169166,0.6307326020323817,0.012066930645847043,0.35601027553746983,0.24973897219689745,0.19729736658844432,0.23536838176984148,0.006049597578717312,0.039687594291747265,0.48473942163780126,0.01919155509803707,0.020371247808162646,0.5209580839485962,0.04902877415655433,0.00022933461313510368,3.1514157084103487e-06,0.3092819786689501,0.26974956774080744,0.3024577688062051,0.37816002278724153,0.47975996935814813,0.16516790259131894,0.1693913918466382,0.6116531520127867,0.44811082183164,0.011637393003837272,0.29020197582577745,0.9371960540687728,0.09511297197363543,0.008146716326319617,0.5094425156566946,0.33642614749761984,0.27331626467748615,0.040705383591546775,1.796314730861197e-12,5.815745535620607e-13,0.21858970883109105,0.005044720964093609,0.23538190463984252,0.13918272573409618,0.048567296102605705,0.8235666165472227,0.03457592516476606,0.1321708962012055,0.14816787325366002,0.49050722120905715,0.2172211350043041,0.9820003087101291,0.02018368629998058,0.664768850226371
kr-vs-k-three_vs_eleven.dat,0.006149635498591846,0.9963741480822469,0.9193262452101363,0.003606405903051374,0.001781477413497449,0.10797454161610254,0.9593202759244643,0.0,0.4686626052943582,0.0,0.0,0.030303030302938475,0.3587680535842806,0.00047503865876134956,0.07228870975276426,0.04704367730853572,0.8430699158717331,0.3936862344974882,0.06629090795646572,0.33148639519381956,0.6044838917025925,0.061573410569787594,0.12437294211126729,0.24124807636939055,0.28148010994853984,0.020779184350228616,2.7745775684815826e-11,1.7168818425414734e-11,0.13197340593119847,0.9960381175520093,0.023041139155773025,2.148126517286084e-12,7.574398768617404e-13,0.22151340091159044,0.9958628857988586,0.969477014368541,0.0,0.001781477413497449,0.1818316846733966,0.9909494632388793,0.08274165699609193,0.573791805209497,0.0,0.08743161898474969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19991915245551764,0.0,0.0,0.0,0.029982963997001705,0.0,0.0,0.0,0.0,0.9531818482814284,2.269991464832092e-06,0.03374135993255668,5.498064473340743e-06,4.859932603668228e-06,0.21505588038655873,3.825028522555271e-06,0.03676638655185357,0.00010747330937938663,7.510104088459668e-05,0.21811762442267432,0.0069979581588694,0.9498891381540753,0.1692479557934016,0.895666319641439,0.33434928674997544,0.014660843070686422,0.0458138580089178,0.5746061515353832,0.42781945370718777,0.027294867766290174,6.219516975618854e-06,6.145373068777027e-06,0.16943926212685217,0.05863683172142801,0.0019091376943026256,0.001064270660097382,0.4495599337802254,0.0,0.004389858179011284,0.0,0.0,0.0,0.004860875888057663,0.0,0.0,0.0,0.007383606772902893,0.0,0.0,0.016260162601624127,0.35239957045344494,0.19216539799774865,0.10302989659397652,0.2887091384232227,0.019637671166450526,0.17360114767209192,0.3618012443751652,0.12048137226345491,0.007454757569402581,3.3459139208243833e-09,1.7164618308164267e-10,0.02759590835251759,0.0,0.0,0.4851980005747543,2.4629024690622252e-05,0.00580224367731431,0.1965158894947258,0.9740137821920073,0.0335430085065732,0.5730076333320923,0.8495252396467806,0.0374472552936156,6.842179284071192e-06,7.469045185078037e-06,0.194135944734582,0.03965003829247832,9.754116898401624e-07,2.1195709215652212e-07,0.5268337365206288,0.034620523782929055,0.0002152837540054232,3.669722517778207e-06,0.293284011651969,0.04046655898095073,0.0002005470169044254,3.7865590671009766e-06,0.27774749602926285,0.028568912744830036,0.07766225720585619,3.5717845196569346e-05,0.3520465524553886,0.04030183093985231,0.23734302185858175,0.21537211707598258,0.31985766083186323,0.6653582828461622,0.07247395728987718,0.018320586653472987,0.17022944603905002,0.2683669385671898,0.16348232566211424,0.06379897925905544,0.2908614923012923,0.40188099073705214,0.2889249732739366,0.9393592292321665,0.16488194595302835,0.41670928776429295,0.016260162601624127,0.007061573693877047,0.015644562533708654,0.3208617261414926,0.039541320687925166,0.031049842763787357,0.39273065462810713,0.12388718257400567,0.007464278099800897,0.016696811466455255,0.3551812522911272,0.010135135135131711,0.0,0.012499999999994793,0.0,0.006479481963861379,0.0,0.11271513591764472,0.0,0.010204081632649591,0.012325390304025281,0.00602409638553854,0.010566088926737719,0.2944801034732527,0.2305893973211066,0.11508743027356057,0.300760129690507,0.9714738754131151,0.06936241502904635,0.4257244333680227,0.24327833027147155,0.9963741480822469,0.9541181282402894,0.008669477745947332,0.0017100166441366771,0.0424530358385496,8.808898816947397e-07,1.7940463038090404e-07,0.5313805009486962,0.00580224367731431,0.03676801417712565,6.1143640311560945e-06,1.1047376933186642e-06,0.22360748428427646,0.0,0.06581822242692721,0.2105641826355729,0.028792974643337837,0.44645698754422064,0.012066930645847043,0.35662573560197225,0.24965297818461465,0.19729736658844432,0.5491154711012256,0.00153546445325492,0.021943181412091554,0.7410025513782055,0.008918203006037606,0.009092574877270283,0.47305389195112046,0.03507608348401951,0.00023011874031834915,3.7879330512953607e-06,0.28761927161322726,0.4675960342866797,0.1741846861175371,0.12755115298918443,0.21449706179133055,0.09049301551263791,0.4458355563532891,0.34090103580802694,0.0,0.01450104108069449,0.41139751178376693,0.6505708253729803,0.09862853288205646,0.009795008717006792,0.4568050898218611,0.2626553450986337,0.28232915011134874,0.041556758377776226,2.148126517286084e-12,7.441680928262797e-13,0.22310664107026723,0.01036682417390685,0.23538190463984252,0.22614300803012388,0.08550346195865631,0.7567216696282797,0.020533650266744672,0.13623953748255282,0.17370349102159907,0.4707591728289696,0.9963741480822469,0.9585657901371982,0.0064683154175691135,0.001781477413497449
